1905,1713
1905,1393
1905,2019
1905,1845
1905,2069
1905,1827
1905,2029
1905,2025
1905,1832
1905,1738
1905,1736
1905,1606
1905,1817
1905,1941
1905,1990
1905,1817
1957,2081
1957,1882
1957,1877
1957,2023
1957,1958
1957,2146
1957,1862
1957,2028
1957,1847
1957,1847
1957,2028
1957,1882
1957,1847
1957,2081
1957,1862
